cliente_id,customer_id_original,nome,idade,genero,cidade,estado,renda_mensal,saldo_atual,score_credito,tempo_relacionamento,produtos_ativos,tem_cartao_credito,membro_ativo,perfil_risco,data_cadastro,churn_flag,origem_dado,qtd_transacoes,valor_total,ticket_medio,desvio_valor,maior_transacao,menor_transacao,ultimo_movimento,primeira_transacao,qtd_outliers,dias_desde_ultima_transacao,meses_atividade,valor_credito,valor_debito,valor_pix,valor_transferencia,valor_macro_essencial,valor_macro_financeiro,valor_macro_investimento,valor_macro_lazer,valor_macro_outros,pct_canal_digital,media_mensal,desvio_mensal,pico_mensal,meses_relacionamento,razao_saldo_renda,gasto_total_saida,pressao_financeira,intensidade_credito,razao_gasto_renda,pct_essencial,pct_financeiro,pct_investimento,pct_lazer,pct_outros
C009226,15584928,Ugochukwutubelum,32,Feminino,Berlim,Alemanha,13580.15,120074.97,594,4,2,1,1,Moderado,2021-01-21,0,public_kaggle_churn_modelling,24,73332.65,3055.527083333333,3080.0530606574034,9901.2,796.85,2025-04-30,2024-01-11,5,1,16,44105.58,11957.06,11322.869999999999,5947.14,39114.770000000004,9061.84,2669.81,11603.06,10883.17,0.7916666666666666,5238.046428571428,4248.776543199243,11889.33,52,8.841947253896313,29227.07,2.1521905133595727,0.6014453316496814,5.399988218097738,0.5333881974809311,0.12357169691808494,0.036406839245547516,0.15822501982404838,0.14840824653138815
C009227,15779913,Davidson,27,Masculino,Paris,Franca,16035.6,130231.8,586,5,2,1,1,Moderado,2020-01-21,0,public_kaggle_churn_modelling,27,100293.35,3714.568518518519,3808.8486425505625,12557.5,1044.62,2025-04-07,2024-01-03,6,24,15,63205.47,22917.26,10756.86,3413.7599999999998,49405.479999999996,12557.5,9874.2,4190.15,24266.02,0.7777777777777778,6268.334375,7484.3101115733825,29298.64,64,8.12141734640425,37087.88,2.312846416722792,0.6302059907262046,6.254418294295194,0.4926097293589255,0.125207703202655,0.09845318757425094,0.041778941475182546,0.2419504383889859
C009228,15644977,Goddard,31,Feminino,Paris,Franca,7720.66,0.0,776,5,2,1,0,Conservador,2020-01-20,0,public_kaggle_churn_modelling,31,46957.07,1514.744193548387,1735.25392735045,6689.23,372.43,2025-04-16,2024-01-02,4,15,16,25728.399999999998,9236.24,6017.49,5974.9400000000005,26641.25,912.1500000000001,4747.76,11505.939999999999,3149.97,0.6129032258064516,3130.4713333333334,3245.09035895077,12138.72,64,0.0,21228.67,2.74959265140545,0.5479132322353162,6.082002056818976,0.5673533293282567,0.01942518985958877,0.10110852316807672,0.24503104644305956,0.0670819112010183
C009229,15749679,Beck,39,Masculino,Paris,Franca,15001.87,109724.38,699,2,1,1,1,Arrojado,2023-01-18,0,public_kaggle_churn_modelling,22,46936.88,2133.4945454545455,2482.9106798496978,12855.0,593.03,2025-04-27,2024-01-05,1,4,16,12855.0,15648.39,6847.69,11585.8,20517.93,13448.03,10575.93,2394.99,0.0,0.7272727272727273,3352.634285714286,3750.995628824052,14320.33,28,7.314046848826179,34081.88,2.2718421103502426,0.27387845123067406,3.1287352843345526,0.43713877019520686,0.28651307884120125,0.22532239041027016,0.05102576055332182,0.0
C009230,15629010,Beam,35,Feminino,Berlim,Alemanha,15298.68,111743.43,847,5,1,1,1,Arrojado,2020-01-18,0,public_kaggle_churn_modelling,25,61208.13,2448.3251999999998,3028.4208266082064,12500.86,708.38,2025-04-28,2024-01-06,2,3,16,24773.1,15930.73,13810.11,6694.19,24773.65,15161.050000000001,4688.01,15693.599999999999,891.82,0.6,4708.317692307692,4484.471250991495,15694.89,64,7.3041223164351425,36435.03,2.3815799794492074,0.40473544935942335,4.000876546211829,0.4047444350938348,0.24769667036062043,0.07659129596019353,0.2563973119257197,0.014570286659631655
C009231,15768465,Sheppard,35,Masculino,Berlim,Alemanha,2395.89,121309.17,582,8,2,1,1,Moderado,2017-01-17,0,public_kaggle_churn_modelling,33,15648.72,474.20363636363635,608.7791781858292,2378.16,40.03,2025-04-27,2024-01-08,0,4,16,9066.880000000001,3696.41,1352.02,1533.41,4910.47,3780.9700000000003,3021.77,3733.37,202.14000000000001,0.696969696969697,1203.7476923076924,1292.721277771262,3999.59,101,50.63219513416726,6581.84,2.7471378068275256,0.5794007433195815,6.531485168350801,0.3137937160355608,0.24161528866258714,0.19310013854168265,0.23857350633150826,0.012917350428661259
C009232,15767781,Godfrey,38,Masculino,Paris,Franca,6237.22,82697.28,648,10,1,1,0,Moderado,2015-01-17,0,public_kaggle_churn_modelling,24,29292.76,1220.5316666666665,1497.8896877089874,5544.83,229.24,2025-04-26,2024-01-07,4,5,16,17496.11,5161.82,3023.67,3611.16,8916.07,8950.119999999999,6305.49,4750.28,370.8,0.7083333333333334,2092.34,1835.2858957582687,6187.32,125,13.25867614097306,11796.65,1.8913313944353412,0.5972844484439159,4.696444890512119,0.30437794185320877,0.30554034512282213,0.21525762679925006,0.16216566824020678,0.012658417984512215
C009233,15635364,Gray,49,Feminino,Paris,Franca,7477.44,44301.43,618,9,3,1,1,Conservador,2016-01-16,1,public_kaggle_churn_modelling,35,52458.61,1498.8174285714285,1688.923105941881,6435.85,344.36,2025-04-28,2024-01-13,5,3,16,29967.73,9244.83,6801.700000000001,6444.35,19575.79,18135.06,2570.3900000000003,3206.06,8971.31,0.6,3747.0435714285713,3171.9521717841626,9506.2,113,5.924678767064664,22490.88,3.0078315573244323,0.5712642786379586,7.015584210638936,0.3731663877483601,0.3457022593621905,0.04899843895978182,0.061115992207952136,0.17101692172171545
C009234,15722004,Hsiung,31,Feminino,Paris,Franca,5153.64,138317.94,543,4,1,0,0,Conservador,2021-01-13,0,public_kaggle_churn_modelling,15,14301.33,953.422,1009.1064232010984,3414.25,356.8,2025-04-09,2024-03-09,2,22,13,6797.0599999999995,3124.3999999999996,1979.73,2400.1400000000003,5753.65,3739.61,4440.82,0.0,367.25,0.5333333333333333,1589.0366666666666,2417.0665975982124,7956.79,52,26.838882809043703,7504.27,1.4561106324850008,0.47527467725029765,2.7749959252101424,0.4023157286769832,0.2614868687038199,0.310517972803928,0.0,0.02567942981526893
C009235,15766044,Cameron,49,Masculino,Berlim,Alemanha,2064.18,120688.61,642,4,1,1,0,Conservador,2021-01-12,1,public_kaggle_churn_modelling,24,12554.25,523.09375,584.2181843381915,1810.66,76.76,2025-03-31,2024-02-13,0,31,14,8766.539999999999,2342.35,936.44,508.92,8547.27,0.0,1990.03,2016.9499999999998,0.0,0.75,965.7115384615385,786.3532244147257,2319.0299999999997,52,58.468064800550344,3787.71,1.8349707874313288,0.6982926100722862,6.081955062058542,0.6808268116374934,0.0,0.15851444729872355,0.16065874106378317,0.0
C009236,15586680,Fleming,27,Masculino,Paris,Franca,6715.61,176913.52,462,4,1,1,0,Conservador,2021-01-11,0,public_kaggle_churn_modelling,25,29768.37,1190.7348,1341.6864585479725,5314.84,310.49,2025-03-27,2024-01-05,3,35,15,14021.09,9893.28,2173.26,3680.74,16763.95,9875.56,834.46,1705.48,588.92,0.52,2706.2154545454546,2500.850213240943,6926.58,52,26.343626267755273,15747.28,2.3448770848813436,0.47100630635805724,4.432712739423522,0.5631463865841496,0.33174674999000614,0.02803176660327724,0.05729168241324601,0.019783414409321035
C009237,15635388,Austin,47,Masculino,Madrid,Espanha,9690.52,89047.14,640,6,1,1,0,Moderado,2019-01-11,0,public_kaggle_churn_modelling,18,26600.02,1477.778888888889,1299.4892410341067,6369.15,657.66,2025-04-18,2024-01-27,1,13,15,6369.15,7387.33,8903.29,3940.25,15721.22,6369.15,4509.65,0.0,0.0,0.7222222222222222,2216.6683333333335,1790.1609942675464,7329.33,77,9.189098211447888,20230.870000000003,2.087697048249217,0.23944154929206818,2.744952799230588,0.5910228638925835,0.23944154929206818,0.16953558681534825,0.0,0.0
C009238,15655175,Wallace,40,Masculino,Berlim,Alemanha,10777.81,114318.78,740,4,2,1,0,Moderado,2021-01-09,1,public_kaggle_churn_modelling,23,52790.02,2295.2182608695653,2817.4670378190476,9450.13,497.34,2025-04-13,2024-01-02,4,18,16,32643.55,12517.7,6512.360000000001,1116.41,20323.24,10293.77,2275.62,19400.049999999996,497.34,0.6521739130434783,4799.092727272727,4048.0218014459624,11921.079999999998,52,10.606865402154984,20146.47,1.869254514599905,0.6183659335609268,4.898028449193296,0.38498261603234857,0.19499462208955406,0.04310701151467645,0.3674946514511644,0.009421098912256521
C009239,15639133,Ku,50,Feminino,Paris,Franca,10781.08,0.0,773,4,2,1,0,Conservador,2021-01-08,0,public_kaggle_churn_modelling,23,69044.56,3001.937391304348,2896.1653120183487,9072.23,632.49,2025-04-09,2024-01-01,7,22,15,50259.94,11950.43,4985.05,1849.14,32497.17,14447.39,17441.55,4025.96,632.49,0.6086956521739131,6276.778181818182,5047.676616976999,15268.89,52,0.0,18784.62,1.7423690390944135,0.7279348293334045,6.404234084154834,0.47066952124830685,0.20924733244733545,0.25261295024546465,0.05830959021246569,0.009160605846427293
C009240,15799653,Fiorentino,32,Feminino,Berlim,Alemanha,1512.42,94753.55,583,7,2,1,1,Moderado,2018-01-08,0,public_kaggle_churn_modelling,28,8768.550000000001,313.1625,353.88762490922016,1337.56,53.52,2025-04-08,2024-01-11,0,23,15,5132.89,1966.37,712.14,957.1500000000001,5073.8,2250.3,223.84,1220.6100000000001,0.0,0.6785714285714286,730.7125,892.6818278253152,3398.5,89,62.650288940902655,3635.66,2.403869295566046,0.5853750049894224,5.797695084698695,0.5786361485080201,0.2566330807260037,0.025527595782655055,0.13920317498332108,0.0
C009241,15723872,Buccho,46,Feminino,Madrid,Espanha,14030.78,0.0,589,10,2,0,1,Conservador,2015-01-08,0,public_kaggle_churn_modelling,34,66842.46,1965.9547058823532,2438.9128715912643,11149.77,320.87,2025-04-05,2024-01-02,3,26,15,28435.120000000003,13342.42,15891.36,9173.56,50581.38,9602.69,0.0,4870.29,1788.1,0.8529411764705882,4456.164000000001,3724.1634381232902,13437.82,126,0.0,38407.34,2.7373631401817997,0.42540504942517077,4.7639874618517295,0.7567252910799511,0.1436615289144056,0.0,0.0728622196131022,0.026750960392540903
C009242,15775627,Gordon,35,Masculino,Paris,Franca,5619.27,0.0,509,8,2,0,1,Conservador,2017-01-06,0,public_kaggle_churn_modelling,36,47509.5,1319.7083333333333,1346.4238366905763,4399.39,169.41,2025-04-24,2024-01-19,7,7,15,31730.41,9085.07,3817.0699999999997,2876.95,19274.04,8822.08,8216.02,11027.95,169.41,0.7222222222222222,3167.3,2953.3173167788314,9511.09,101,0.0,15779.09,2.8080320041571234,0.6678750565676338,8.45474590115798,0.4056881255327882,0.18569086182763447,0.17293425525421233,0.2321209442322062,0.0035658131531588417
C009243,15630704,Haworth,32,Masculino,Berlim,Alemanha,14757.68,106520.73,612,9,2,1,0,Conservador,2016-01-06,0,public_kaggle_churn_modelling,26,42516.09,1635.2342307692306,1746.6089741374242,9834.02,485.44,2025-04-13,2024-01-06,1,18,15,9834.02,18882.51,10661.92,3137.6400000000003,25757.68,10708.4,647.05,607.25,4795.71,0.6923076923076923,3036.863571428571,2302.6198812409884,9834.02,113,7.2179861604263,32682.07,2.2145804760639884,0.2313011379926988,2.8809467341750192,0.6058336973131819,0.2518669990584741,0.015218944169136907,0.014282827983476375,0.11279753147573073
C009244,15815534,Guidry,37,Masculino,Madrid,Espanha,7811.39,134006.39,505,0,1,1,1,Moderado,2025-01-02,0,public_kaggle_churn_modelling,34,62064.6,1825.429411764706,1945.8790053308874,6614.92,442.26,2025-04-08,2024-03-16,7,23,13,41147.21,11578.56,4343.54,4995.29,27201.18,8880.45,18131.33,7258.81,592.83,0.6176470588235294,4774.2,5227.796391119303,16007.83,4,17.155255338678522,20917.39,2.677806382730858,0.6629739013866197,7.945397682102673,0.4382720584681123,0.14308398023994356,0.29213641915036914,0.11695572033010768,0.009551821811467407
C009245,15697249,Lettiere,25,Feminino,Berlim,Alemanha,10970.61,132837.7,546,3,1,1,0,Conservador,2022-01-02,0,public_kaggle_churn_modelling,28,67353.23,2405.4725,3007.5784531987474,10600.05,452.7,2025-03-20,2024-01-22,5,42,14,42958.56,12194.93,6131.3,6068.4400000000005,27402.72,11997.32,17328.41,8835.960000000001,1788.8200000000002,0.6071428571428571,5181.017692307692,5879.036300251022,20519.1,40,12.10850627266852,24394.670000000002,2.2236384303151784,0.6378099461599689,6.139424334654135,0.40685086669191667,0.17812538463263008,0.25727659980078166,0.13118836320099275,0.026558785673678906
C009246,15681316,Tai,41,Feminino,Paris,Franca,14643.53,120549.29,681,0,2,1,0,Moderado,2024-12-31,0,public_kaggle_churn_modelling,31,97610.02,3148.7103225806454,3443.1034899893084,12221.21,636.22,2025-04-27,2024-01-07,6,4,16,58735.619999999995,25756.3,8499.19,4618.91,55574.810000000005,10785.38,1696.21,28384.42,1169.2,0.7096774193548387,6972.144285714286,5363.805148839645,16186.27,4,8.232256156814646,38874.4,2.654715085775083,0.6017376084955212,6.665743847282725,0.5693555846008432,0.11049459881270385,0.01737741678569475,0.2907941213412311,0.011978278459527003
C009247,15682523,Chigozie,20,Masculino,Paris,Franca,7133.9,139432.55,762,1,1,1,1,Arrojado,2023-12-31,0,public_kaggle_churn_modelling,25,36678.29,1467.1316,1459.8293938867196,5465.27,283.07,2025-03-26,2024-01-31,4,36,14,20927.96,7777.89,7461.4400000000005,511.0,18844.12,5465.27,10330.3,1527.6,511.0,0.72,3667.829,3373.4561516260046,9434.09,16,19.545066513407814,15750.33,2.2078147997588977,0.5705816710648178,5.141407925538626,0.5137676810996368,0.1490055834118766,0.28164617270870584,0.04164861557068227,0.013931947209098352
C009248,15650244,Bezrukov,29,Masculino,Madrid,Espanha,5412.13,80895.44,786,7,2,1,0,Moderado,2017-12-31,0,public_kaggle_churn_modelling,27,29829.85,1104.8092592592593,1203.9903972142158,4338.96,238.04,2025-04-20,2024-01-11,4,11,16,17329.98,5820.83,6166.06,512.98,9500.12,4338.96,10599.85,2087.29,3303.63,0.6666666666666666,2130.7035714285716,1659.012858273568,4907.84,89,14.94706150813081,12499.869999999999,2.3096026887750294,0.5809610172360907,5.511665462581275,0.31847696183520874,0.14545698352489203,0.35534372449073665,0.0699731979879215,0.11074913216124119
C009249,15648638,Chia,34,Masculino,Madrid,Espanha,15862.31,0.0,629,6,2,1,0,Conservador,2018-12-30,0,public_kaggle_churn_modelling,20,66790.18,3339.5089999999996,4196.23372347269,13913.85,8.0,2025-03-25,2024-01-27,3,37,14,38693.22,17002.22,9660.84,1433.9,40529.56,2528.24,21307.77,1605.18,819.43,0.6,6071.834545454545,6775.372166329114,18005.5,77,0.0,28096.960000000003,1.7713031708496432,0.5793249846010298,4.210621277733193,0.6068191461678948,0.03785346887820934,0.31902549147195,0.024033173739013734,0.01226871974293227
C009250,15795747,Sheppard,39,Feminino,Madrid,Espanha,8399.28,171646.76,787,7,1,0,1,Arrojado,2017-12-29,0,public_kaggle_churn_modelling,34,67490.54000000001,1985.0158823529414,1877.1383229204157,7891.31,257.56,2025-04-23,2024-01-28,8,8,15,42815.88,8124.44,8306.99,8243.23,35755.65,6465.76,12054.41,13214.72,0.0,0.6176470588235294,4820.752857142857,3286.768678290459,10008.9,89,20.435889742930346,24674.659999999996,2.9377113276376066,0.6343982430722882,8.035276833252375,0.5297875820818739,0.09580246357489508,0.17860888355612503,0.19580107078710585,0.0
C009251,15607330,Vasilyev,42,Masculino,Madrid,Espanha,13989.46,109121.71,713,0,1,0,1,Arrojado,2024-12-26,0,public_kaggle_churn_modelling,32,57729.770000000004,1804.0553125000001,1642.2807603039182,9953.53,752.91,2025-04-08,2024-01-15,2,23,15,9953.53,21219.67,17496.54,9060.03,24750.47,1556.74,13471.689999999999,5968.41,11982.460000000001,0.78125,4440.751538461539,3016.4942202907396,9953.53,4,7.800280353923598,47776.24,3.4151596988018125,0.17241589564621512,4.126661786802351,0.42872975243102474,0.026965983062118556,0.23335776324762766,0.10338530709545525,0.20756119416377375
C009252,15624013,Maxwell,39,Feminino,Paris,Franca,2107.44,109844.81,541,6,1,1,0,Conservador,2018-12-27,0,public_kaggle_churn_modelling,26,7603.39,292.43807692307695,367.3635249724091,1732.23,94.91,2025-02-18,2024-01-07,0,72,14,3000.45,2747.68,1111.0,744.26,5364.7,1381.88,241.2,520.7,94.91,0.6153846153846154,691.2172727272726,675.1480385973273,2110.14,77,52.12239019853471,4602.94,2.1841381012033554,0.3946200313281312,3.607879702387731,0.7055668589931596,0.18174524784339618,0.03172269211496451,0.06848261104586244,0.012482590002617252
C009253,15800805,Maher,31,Feminino,Paris,Franca,1699.06,140931.82,451,7,1,0,1,Moderado,2017-12-26,0,public_kaggle_churn_modelling,22,8489.22,385.8736363636363,419.7284792809282,1330.4,104.67,2025-04-17,2024-01-17,0,14,15,5601.62,912.6500000000001,1511.89,463.06,3253.3,137.27,0.0,4246.46,852.19,0.8181818181818182,848.9219999999999,963.9768628020995,2830.37,89,82.94693536426024,2887.6000000000004,1.6995279742916674,0.6598509639283704,4.996421550739821,0.3832271987296831,0.016169919026718594,0.0,0.5002179234370178,0.10038495880658059
C009254,15667321,Cocci,49,Masculino,Madrid,Espanha,12090.8,0.0,644,10,2,1,1,Moderado,2014-12-26,0,public_kaggle_churn_modelling,30,63413.53,2113.7843333333335,2661.765278698983,10434.49,130.01,2025-04-15,2024-02-04,3,16,15,29470.03,20961.48,4980.49,8001.530000000001,32695.71,11092.849999999999,15813.199999999999,3811.77,0.0,0.7,4877.963846153846,4568.136999117799,15451.509999999998,126,0.0,33943.5,2.8073824726238135,0.46472779547203885,5.2447753663942835,0.5155951734590394,0.17492875731724758,0.24936634185165216,0.06010972737206082,0.0
C009255,15601116,P'an,32,Masculino,Paris,Franca,14924.44,0.0,686,6,2,1,1,Moderado,2018-12-24,0,public_kaggle_churn_modelling,23,128326.12999999999,5579.3969565217385,4689.653057547816,13251.55,700.72,2025-04-20,2024-01-08,11,11,16,110419.18,8075.29,6613.32,3218.34,54969.36,18432.82,9627.259999999998,37915.61,7381.08,0.5652173913043478,9166.152142857141,8147.619352446247,22564.25,77,0.0,17906.95,1.1998406640383157,0.8604574921724827,8.598388281235342,0.42835671893167826,0.1436404261548291,0.07502182135469992,0.2954628959822914,0.05751813757650138
C009256,15622033,Rapuluchukwu,41,Feminino,Berlim,Alemanha,1335.43,101543.51,847,3,4,1,0,Moderado,2021-12-22,1,public_kaggle_churn_modelling,24,5422.26,225.9275,252.4210178537988,972.74,57.66,2025-04-20,2024-02-15,0,11,14,2600.91,1292.26,862.36,666.73,1788.5,1767.1999999999998,1088.74,602.4200000000001,175.39999999999998,0.6666666666666666,542.226,473.00809457955137,1457.52,41,76.03806264648838,2821.35,2.11269029451188,0.4796726826083588,4.060310162269831,0.32984401338187397,0.32591576206231343,0.20079081416236033,0.11110127511406684,0.03234813527938534
C009257,15758451,Azuka,37,Masculino,Berlim,Alemanha,1000.0,102708.77,765,7,1,1,0,Moderado,2017-12-22,0,public_kaggle_churn_modelling,31,5286.1,170.5193548387097,191.12674890301608,866.56,28.34,2025-04-08,2024-01-13,0,23,15,2158.93,1824.76,344.57,957.84,3043.86,658.75,467.91999999999996,155.57,960.0,0.5806451612903226,330.38124999999997,343.10261667854803,1177.29,90,102.70877,3127.17,3.12717,0.40841641285635905,5.2861,0.5758233858610318,0.12461928453869582,0.08851894591475756,0.029430014566504605,0.1816083691190102
C009258,15688689,Esposito,37,Feminino,Berlim,Alemanha,1789.37,149000.91,678,8,2,1,1,Arrojado,2016-12-21,0,public_kaggle_churn_modelling,28,7024.21,250.86464285714285,264.53267456910226,1194.5,90.92,2025-04-16,2024-01-15,0,15,15,2329.4700000000003,1623.31,2368.46,702.97,4974.83,318.85,233.82,218.81,1277.9,0.75,540.3238461538461,356.45603283197175,1194.5,102,83.27003917579931,4694.74,2.623683195761637,0.33163444714779317,3.9255212728502213,0.7082404996433762,0.045393005049678185,0.0332877291538835,0.03115083404397078,0.18192793210909128
C009259,15652674,Hou,20,Masculino,Paris,Franca,12229.39,83459.86,539,0,1,1,1,Moderado,2024-12-18,0,public_kaggle_churn_modelling,28,59350.35,2119.655357142857,2193.814784488565,8230.6,380.5,2025-04-28,2024-01-09,4,3,16,29147.79,17131.83,4142.61,8928.119999999999,44512.99,8352.310000000001,1698.98,3938.07,848.0,0.6785714285714286,4239.310714285714,2783.1171406438507,8646.41,4,6.824531722350829,30202.56,2.4696701961422445,0.4911140372381966,4.8530916096387475,0.7500038331703183,0.14072890892808554,0.02862628442797726,0.06635293641907757,0.01428803705454138
C009260,15806327,Cyril,40,Feminino,Paris,Franca,11046.85,75893.11,800,3,2,1,0,Moderado,2021-12-18,0,public_kaggle_churn_modelling,20,43855.619999999995,2192.781,2513.1765047673703,8569.05,750.81,2025-04-15,2024-02-04,3,16,15,23869.03,8572.7,7014.71,4399.18,21028.18,0.0,20064.87,2762.57,0.0,0.6,3654.6349999999998,3348.972228809364,9920.599999999999,41,6.870113199690409,19986.59,1.8092569374980199,0.5442638822572797,3.9699660989331793,0.47948655155257186,0.0,0.45752106571518086,0.06299238273224733,0.0
C009261,15649618,Tomlinson,39,Feminino,Berlim,Alemanha,11628.12,167395.6,799,7,2,0,1,Arrojado,2017-12-18,0,public_kaggle_churn_modelling,36,94085.93,2613.4980555555553,2669.2725880325197,9342.75,137.5,2025-04-25,2024-01-03,9,6,16,62635.97,11695.64,17443.59,2310.73,37632.61,25616.440000000002,17228.29,12280.0,1328.5900000000001,0.6666666666666666,5880.370625,4845.99874304079,15087.91,90,14.395757869715826,31449.96,2.704647010866761,0.665731528614321,8.091241748451168,0.399981272438929,0.2722664270842623,0.18311228894692333,0.13051898408189197,0.014121027447993555
C009262,15677117,Crawford,61,Feminino,Paris,Franca,11139.38,0.0,629,6,2,1,1,Conservador,2018-12-17,0,public_kaggle_churn_modelling,36,95082.36,2641.1766666666667,2739.6440182069537,9280.02,663.59,2025-04-27,2024-01-11,9,4,16,64250.97,18571.36,5485.07,6774.959999999999,39526.68,20764.93,29608.25,4475.280000000001,707.22,0.8055555555555556,6338.824,5761.385486099676,19491.31,78,0.0,30831.39,2.7677833057136034,0.6757401688388888,8.535695882535654,0.41570991717075595,0.21838887886249353,0.31139582568207186,0.04706740556292461,0.007437972721754067
C009263,15751445,Chikwado,52,Feminino,Berlim,Alemanha,3248.7,71283.09,734,6,2,0,1,Arrojado,2018-12-16,0,public_kaggle_churn_modelling,27,17070.0,632.2222222222222,731.2935404648676,2695.58,90.69,2025-04-27,2024-01-28,0,4,15,9272.76,5412.9,1146.07,1238.27,6163.089999999999,2292.86,1020.52,5379.52,2214.01,0.7407407407407407,1138.0,1161.1079585834016,3612.19,78,21.94203527564872,7797.24,2.400110813556192,0.5432196836555361,5.254409456090128,0.36104803749267717,0.13432103104862333,0.05978441710603398,0.3151446983011131,0.12970181605155245
C009264,15749669,Hargreaves,31,Feminino,Paris,Franca,9601.47,0.0,542,3,2,1,1,Conservador,2021-12-14,0,public_kaggle_churn_modelling,22,24630.54,1119.57,1128.4651495388814,5950.13,259.57,2025-03-04,2024-01-27,1,58,13,5950.13,7457.17,8171.73,3051.51,22447.43,0.0,0.0,1272.2,910.91,0.8636363636363636,1894.6569230769232,2140.7548863130214,8615.64,41,0.0,18680.41,1.9455781250162736,0.24157529635972252,2.5652884402075933,0.9113657272637953,0.0,0.0,0.05165132392550062,0.03698294881070411
C009265,15656351,Laidley,60,Masculino,Madrid,Espanha,7820.4,0.0,414,3,2,1,1,Conservador,2021-12-13,0,public_kaggle_churn_modelling,28,34701.4,1239.3357142857144,1275.128075151752,5667.33,213.99,2025-04-20,2024-01-03,3,11,16,14157.880000000001,7215.5599999999995,5577.42,7750.54,22047.17,10826.800000000001,0.0,1827.43,0.0,0.75,2669.3384615384616,2116.3487742093544,6857.88,41,0.0,20543.519999999997,2.6269142243363506,0.40799160840772997,4.43729221011713,0.6353394963891946,0.3119989395240538,0.0,0.052661564086751544,0.0
C009266,15667438,Ferguson,38,Feminino,Paris,Franca,1839.07,104016.88,675,1,1,0,0,Conservador,2023-12-12,1,public_kaggle_churn_modelling,27,5979.32,221.45629629629627,173.34397504890381,1012.34,21.05,2025-04-27,2024-01-03,0,4,16,1012.34,3022.2400000000002,1257.52,687.22,3695.41,150.78,680.34,224.04000000000002,1228.75,0.8518518518518519,498.2766666666667,356.05925927456445,1257.64,17,56.559500182157294,4966.98,2.7008107358610602,0.16930687770515712,3.2512737416194053,0.6180318163269402,0.025216914297946924,0.11378216920987672,0.03746914364844164,0.20549995651679456
C009267,15682273,Burns,38,Feminino,Paris,Franca,10320.51,127616.56,683,5,1,1,0,Moderado,2019-12-12,0,public_kaggle_churn_modelling,18,17676.09,982.005,428.5393866482094,1610.82,288.25,2025-03-23,2024-02-21,0,39,13,0.0,8883.14,5608.72,3184.23,12574.57,1393.3,2626.77,1081.45,0.0,0.5555555555555556,1473.0075,668.6223053566599,2678.09,66,12.365334658849223,17676.09,1.7127147786301258,0.0,1.7127147786301258,0.7113886611801592,0.07882399331526373,0.14860582855145002,0.06118151695312708,0.0
C009268,15580912,McNeill,32,Masculino,Paris,Franca,14386.51,154737.88,748,5,2,1,1,Arrojado,2019-12-11,0,public_kaggle_churn_modelling,36,98230.40000000001,2728.6222222222223,2719.1151856262904,9872.59,730.45,2025-04-15,2024-01-12,6,16,15,51342.9,21069.59,14737.49,11080.42,27994.91,25358.04,21646.91,22309.57,920.97,0.8055555555555556,6548.693333333334,6579.986328252912,20182.15,66,10.755762168865138,46887.5,3.259129559566566,0.5226783154705671,6.827952018939966,0.28499232416848547,0.25814859758282566,0.22036874531713194,0.22711472212268297,0.00937561080887383
C009269,15785183,Chukwuebuka,29,Masculino,Madrid,Espanha,1000.0,0.0,596,2,2,1,1,Conservador,2022-12-09,0,public_kaggle_churn_modelling,33,5573.43,168.8918181818182,195.55628730071786,780.11,40.87,2025-04-20,2024-01-10,0,11,16,3048.85,872.87,807.91,843.8000000000001,3083.85,1309.3999999999999,539.72,640.46,0.0,0.7575757575757576,428.72538461538466,356.64384126219875,1334.3,29,0.0,2524.58,2.52458,0.5470329761026872,5.57343,0.5533127714890113,0.23493611653864852,0.09683803331162319,0.11491307866071701,0.0
C009270,15705383,Shen,35,Masculino,Paris,Franca,7647.96,125476.31,642,4,1,1,1,Arrojado,2020-12-08,0,public_kaggle_churn_modelling,32,54420.020000000004,1700.6256250000001,2042.897783066412,6424.16,229.08,2025-04-19,2024-01-07,6,12,16,35045.51,7263.79,7083.49,5027.23,25353.829999999998,6468.710000000001,6239.63,9363.51,6994.34,0.625,3887.144285714286,2902.4692316204314,8364.87,54,16.406507094702377,19374.510000000002,2.533291230602671,0.643981938999655,7.115625604736427,0.46589159651172485,0.11886636572349663,0.11465688546237211,0.1720600249687523,0.12852512733365404
C009271,15712903,Diaz,21,Feminino,Paris,Franca,12826.68,176511.08,499,3,1,1,1,Moderado,2021-12-07,0,public_kaggle_churn_modelling,31,47645.73,1536.9590322580646,1460.170943539043,7485.45,501.64,2025-04-30,2024-02-02,2,1,15,13486.8,16787.84,11012.05,6359.04,24755.21,9887.58,0.0,12473.900000000001,529.04,0.6129032258064516,3403.2664285714286,3063.9569952435113,10901.64,41,13.76124453093084,34158.93,2.6631154749319386,0.2830641906420575,3.714580078399087,0.5195682803054964,0.20752289869417467,0.0,0.2618052026907763,0.011103618309552607
