cliente_id,customer_id_original,nome,estado,perfil_risco,origem_dado,renda_mensal,saldo_atual,churn_real,prob_churn,predicao_churn,risco,recomendacao
C002544,15655192,Fiorentino,Espanha,Moderado,public_kaggle_churn_modelling,5754.41,0.0,0,0.0451,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003663,15628123,Robinson,Franca,Moderado,public_kaggle_churn_modelling,12096.5,118890.81,0,0.0451,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001293,15636589,Murray,Franca,Moderado,public_kaggle_churn_modelling,6189.59,0.0,0,0.0451,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004930,15700601,Dynon,Franca,Moderado,public_kaggle_churn_modelling,1012.35,78829.53,0,0.045,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001430,15626485,Lu,Franca,Moderado,public_kaggle_churn_modelling,1975.29,78892.23,0,0.0449,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000412,15760431,Pino,Franca,Moderado,public_kaggle_churn_modelling,6667.22,0.0,0,0.0449,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007635,15707681,Pokrovsky,Alemanha,Moderado,public_kaggle_churn_modelling,11116.92,88977.39,0,0.0448,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004249,15703292,Chimezie,Franca,Moderado,public_kaggle_churn_modelling,7514.78,86270.93,0,0.0448,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008968,15579131,Ricci,Franca,Moderado,public_kaggle_churn_modelling,6954.14,0.0,0,0.0448,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001347,15777826,Wofford,Franca,Arrojado,public_kaggle_churn_modelling,13801.2,94443.77,0,0.0448,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C002184,15730735,Henning,Franca,Arrojado,public_kaggle_churn_modelling,2178.07,72286.84,0,0.0448,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007577,15666096,Ibekwe,Espanha,Moderado,public_kaggle_churn_modelling,8996.31,0.0,0,0.0448,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009936,15603454,Sanders,Alemanha,Arrojado,public_kaggle_churn_modelling,9579.77,160454.15,0,0.0448,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000409,15701376,K'ung,Alemanha,Arrojado,public_kaggle_churn_modelling,13298.8,152958.29,0,0.0447,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009067,15725509,Otutodilinna,Alemanha,Arrojado,public_kaggle_churn_modelling,12465.66,115286.68,0,0.0447,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001404,15721487,Pirogova,Franca,Moderado,public_kaggle_churn_modelling,4797.7,0.0,0,0.0447,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003191,15625395,Chinomso,Franca,Moderado,public_kaggle_churn_modelling,3434.92,105795.9,0,0.0447,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001583,15631072,Huie,Franca,Arrojado,public_kaggle_churn_modelling,4586.17,94456.0,0,0.0446,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009119,15804052,Scott,Espanha,Moderado,public_kaggle_churn_modelling,11182.34,0.0,0,0.0445,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003955,15758755,Beneventi,Franca,Arrojado,public_kaggle_churn_modelling,8784.11,132121.71,0,0.0445,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004581,15791842,Johnstone,Franca,Moderado,public_kaggle_churn_modelling,9216.14,71187.24,0,0.0445,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004229,15691061,Rapuokwu,Franca,Moderado,public_kaggle_churn_modelling,6102.11,0.0,0,0.0445,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C002418,15800845,Artemieva,Espanha,Arrojado,public_kaggle_churn_modelling,3758.22,111379.55,0,0.0444,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009436,15635752,Lo,Alemanha,Arrojado,public_kaggle_churn_modelling,8515.39,111798.06,0,0.0444,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C002226,15774098,Grant,Alemanha,Arrojado,public_kaggle_churn_modelling,4337.06,125385.49,0,0.0444,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003088,15715160,Khan,Franca,Moderado,public_kaggle_churn_modelling,10329.74,165536.28,0,0.0444,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005827,15737961,Miller,Alemanha,Moderado,public_kaggle_churn_modelling,7741.51,107712.57,0,0.0444,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001794,15777922,Afamefuna,Espanha,Moderado,public_kaggle_churn_modelling,12197.64,161757.87,0,0.0444,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008246,15569626,Miller,Espanha,Moderado,public_kaggle_churn_modelling,9149.53,110080.3,0,0.0444,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001314,15576602,Lawrence,Franca,Moderado,public_kaggle_churn_modelling,6671.78,0.0,0,0.0443,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008015,15644295,Hargreaves,Espanha,Arrojado,public_kaggle_churn_modelling,6237.58,126816.18,0,0.0443,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C002798,15731327,Hale,Alemanha,Arrojado,public_kaggle_churn_modelling,12167.31,166527.88,0,0.0442,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006455,15705899,Craig,Espanha,Moderado,public_kaggle_churn_modelling,12946.36,127510.99,0,0.0442,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C002279,15582960,Short,Franca,Moderado,public_kaggle_churn_modelling,12141.56,125827.43,0,0.0442,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000523,15595766,Watts,Espanha,Moderado,public_kaggle_churn_modelling,11591.14,93722.73,0,0.0442,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000094,15640635,Capon,Franca,Moderado,public_kaggle_churn_modelling,14357.55,0.0,0,0.0442,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004992,15701175,Bruno,Franca,Moderado,public_kaggle_churn_modelling,4971.63,90791.69,0,0.0442,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007234,15699963,Scott,Franca,Moderado,public_kaggle_churn_modelling,12903.68,121405.04,0,0.0441,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004826,15726153,Fanucci,Franca,Moderado,public_kaggle_churn_modelling,1000.0,106260.67,0,0.0441,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004012,15732307,Lavrentiev,Alemanha,Arrojado,public_kaggle_churn_modelling,6492.24,124067.32,0,0.0441,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008744,15746035,Pagnotto,Espanha,Moderado,public_kaggle_churn_modelling,16288.61,74237.2,0,0.0441,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008613,15780716,Colombo,Alemanha,Arrojado,public_kaggle_churn_modelling,8601.71,129626.19,0,0.044,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C002680,15725698,Panicucci,Espanha,Moderado,public_kaggle_churn_modelling,7523.39,115680.81,0,0.044,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004174,15747808,Ni,Franca,Arrojado,public_kaggle_churn_modelling,15806.73,102540.61,0,0.044,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007482,15778589,Collier,Franca,Moderado,public_kaggle_churn_modelling,4720.52,113014.7,0,0.044,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005576,15782879,Lang,Franca,Moderado,public_kaggle_churn_modelling,15046.12,0.0,0,0.044,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007616,15611682,Rossi,Espanha,Moderado,public_kaggle_churn_modelling,10688.02,169902.92,0,0.0439,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001559,15618018,Dickson,Franca,Moderado,public_kaggle_churn_modelling,14876.04,104783.81,0,0.0439,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009542,15669290,Fan,Franca,Moderado,public_kaggle_churn_modelling,15954.76,59360.77,0,0.0439,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008660,15770631,Sutherland,Espanha,Arrojado,public_kaggle_churn_modelling,4692.29,167385.81,0,0.0439,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003887,15720941,Tien,Alemanha,Arrojado,public_kaggle_churn_modelling,1000.0,147833.3,0,0.0439,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008806,15758546,Norton,Espanha,Moderado,public_kaggle_churn_modelling,3090.87,0.0,0,0.0438,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005193,15607884,Wallace,Franca,Moderado,public_kaggle_churn_modelling,8430.74,0.0,0,0.0437,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000863,15794916,Pirogov,Franca,Arrojado,public_kaggle_churn_modelling,9725.35,113980.21,0,0.0436,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004043,15567328,Ch'en,Espanha,Arrojado,public_kaggle_churn_modelling,1602.78,177997.07,0,0.0436,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C002668,15591577,Moran,Franca,Moderado,public_kaggle_churn_modelling,8786.96,146311.58,0,0.0436,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004133,15737571,Matveyev,Espanha,Moderado,public_kaggle_churn_modelling,6724.88,84121.04,0,0.0435,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003310,15753343,Barry,Franca,Moderado,public_kaggle_churn_modelling,4994.9,121164.11,0,0.0435,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009438,15804864,Chu,Franca,Arrojado,public_kaggle_churn_modelling,2180.84,79336.61,0,0.0435,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001543,15690678,Brooks,Franca,Moderado,public_kaggle_churn_modelling,14410.86,129307.32,0,0.0435,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004767,15719858,Chao,Espanha,Moderado,public_kaggle_churn_modelling,2975.09,0.0,0,0.0434,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000491,15714689,Houghton,Espanha,Moderado,public_kaggle_churn_modelling,16363.01,97541.24,0,0.0434,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008667,15785920,Black,Alemanha,Arrojado,public_kaggle_churn_modelling,12378.09,125141.24,0,0.0434,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004215,15642710,Napolitani,Franca,Conservador,public_kaggle_churn_modelling,1000.0,0.0,0,0.0434,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009778,15777743,Cattaneo,Franca,Arrojado,public_kaggle_churn_modelling,4543.1,92224.56,0,0.0434,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006620,15586517,Toscano,Franca,Arrojado,public_kaggle_churn_modelling,1927.73,97041.16,0,0.0433,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000569,15795564,Moretti,Alemanha,Arrojado,public_kaggle_churn_modelling,6240.88,121192.22,0,0.0433,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005355,15795738,Owens,Franca,Arrojado,public_kaggle_churn_modelling,14402.74,175477.15,0,0.0432,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000073,15812518,Palermo,Espanha,Arrojado,public_kaggle_churn_modelling,3683.63,163607.18,0,0.0432,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004669,15780770,Kerr,Franca,Moderado,public_kaggle_churn_modelling,14657.79,145056.59,0,0.0432,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009494,15617657,Ts'ai,Franca,Arrojado,public_kaggle_churn_modelling,12182.65,103502.22,0,0.0432,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000749,15813034,Martin,Espanha,Arrojado,public_kaggle_churn_modelling,4940.07,62276.99,0,0.0432,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006475,15626143,Talbot,Franca,Moderado,public_kaggle_churn_modelling,8307.72,0.0,0,0.0432,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008328,15766787,Piazza,Franca,Moderado,public_kaggle_churn_modelling,5866.97,0.0,0,0.0432,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C002906,15694829,Chibueze,Alemanha,Arrojado,public_kaggle_churn_modelling,6445.83,175454.0,0,0.0432,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005053,15706729,Hsiao,Franca,Arrojado,public_kaggle_churn_modelling,14986.12,105271.56,0,0.0432,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009400,15744695,Tu,Franca,Arrojado,public_kaggle_churn_modelling,2117.3,77652.4,0,0.0431,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005828,15801701,Robson,Espanha,Moderado,public_kaggle_churn_modelling,3829.67,0.0,0,0.0431,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004680,15756975,Montemayor,Espanha,Moderado,public_kaggle_churn_modelling,1438.14,0.0,0,0.0431,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004086,15627251,Tsui,Franca,Moderado,public_kaggle_churn_modelling,16100.76,134007.9,0,0.0431,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007632,15793896,John,Espanha,Arrojado,public_kaggle_churn_modelling,5245.4,95312.8,0,0.0431,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005383,15589296,Brown,Franca,Arrojado,public_kaggle_churn_modelling,7245.89,110054.45,0,0.0431,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008421,15743076,Pai,Espanha,Moderado,public_kaggle_churn_modelling,7825.13,0.0,0,0.0431,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009608,15806918,Ireland,Franca,Moderado,public_kaggle_churn_modelling,12660.44,0.0,0,0.043,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007924,15773273,Runyon,Espanha,Arrojado,public_kaggle_churn_modelling,13609.79,118866.36,0,0.043,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008056,15659807,Nwachinemelu,Espanha,Arrojado,public_kaggle_churn_modelling,5538.63,109402.13,0,0.043,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000281,15668893,Wilsmore,Franca,Moderado,public_kaggle_churn_modelling,2829.14,0.0,0,0.043,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007149,15598802,Martin,Espanha,Moderado,public_kaggle_churn_modelling,4236.65,0.0,0,0.0429,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006836,15618391,Doyle,Franca,Moderado,public_kaggle_churn_modelling,6497.14,0.0,0,0.0428,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007791,15607176,Kang,Franca,Moderado,public_kaggle_churn_modelling,14495.05,0.0,0,0.0428,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001473,15729956,Akabueze,Espanha,Arrojado,public_kaggle_churn_modelling,1602.15,80780.16,0,0.0428,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C002921,15714658,Yates,Franca,Moderado,public_kaggle_churn_modelling,6114.3,0.0,0,0.0428,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000614,15805062,Lynton,Espanha,Arrojado,public_kaggle_churn_modelling,6488.91,87202.38,0,0.0428,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000095,15676966,Capon,Espanha,Moderado,public_kaggle_churn_modelling,7165.21,0.0,0,0.0427,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000911,15599660,Bennett,Franca,Moderado,public_kaggle_churn_modelling,6636.12,116229.85,0,0.0426,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000620,15646161,Steinhoff,Espanha,Moderado,public_kaggle_churn_modelling,15276.57,0.0,0,0.0426,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000035,15732963,Clements,Espanha,Moderado,public_kaggle_churn_modelling,11836.09,0.0,0,0.0425,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001045,15779059,Timms,Franca,Arrojado,public_kaggle_churn_modelling,9206.01,119624.54,0,0.0425,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005801,15610379,Barclay-Harvey,Franca,Moderado,public_kaggle_churn_modelling,10093.71,105443.68,0,0.0425,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001418,15774166,Mitchell,Alemanha,Moderado,public_kaggle_churn_modelling,10630.06,109483.54,0,0.0425,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006886,15606849,Blackall,Franca,Arrojado,public_kaggle_churn_modelling,3361.66,94920.71,0,0.0425,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006847,15809309,Longo,Espanha,Arrojado,public_kaggle_churn_modelling,9859.96,154251.67,0,0.0425,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005131,15631721,Millar,Alemanha,Arrojado,public_kaggle_churn_modelling,8625.94,163965.69,0,0.0425,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009159,15568849,Bryan,Espanha,Moderado,public_kaggle_churn_modelling,13168.96,118158.74,0,0.0425,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007967,15750574,Lumholtz,Espanha,Moderado,public_kaggle_churn_modelling,1000.0,0.0,0,0.0424,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003331,15657439,Chao,Franca,Moderado,public_kaggle_churn_modelling,3983.26,0.0,0,0.0424,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000986,15756475,Kenniff,Alemanha,Moderado,public_kaggle_churn_modelling,7630.44,82293.82,0,0.0424,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006168,15810167,Scott,Espanha,Arrojado,public_kaggle_churn_modelling,7639.47,126273.95,0,0.0423,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004916,15594409,Belov,Franca,Moderado,public_kaggle_churn_modelling,3012.89,0.0,0,0.0423,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004331,15666652,Anayolisa,Franca,Moderado,public_kaggle_churn_modelling,10358.11,0.0,0,0.0422,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005886,15723856,Gonzalez,Franca,Moderado,public_kaggle_churn_modelling,5207.33,88814.4,0,0.0422,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004045,15607142,Parkin,Franca,Moderado,public_kaggle_churn_modelling,6700.89,0.0,0,0.0422,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004315,15582276,Greco,Franca,Moderado,public_kaggle_churn_modelling,12970.25,133501.36,0,0.0421,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000295,15785819,Shao,Franca,Moderado,public_kaggle_churn_modelling,9374.33,0.0,0,0.0421,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003988,15726484,Pollard,Franca,Moderado,public_kaggle_churn_modelling,10402.51,141546.35,0,0.0421,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001325,15765537,Liang,Alemanha,Arrojado,public_kaggle_churn_modelling,12800.48,142721.52,0,0.0421,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005249,15700366,Burton,Franca,Arrojado,public_kaggle_churn_modelling,14297.96,119452.03,0,0.0421,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004778,15619801,Batty,Franca,Moderado,public_kaggle_churn_modelling,6853.81,80107.83,0,0.042,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000322,15678910,Ts'ai,Franca,Arrojado,public_kaggle_churn_modelling,1356.58,141441.75,0,0.042,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003074,15614420,Gerasimova,Alemanha,Moderado,public_kaggle_churn_modelling,14337.49,109570.21,0,0.042,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C002836,15812917,Kosisochukwu,Espanha,Arrojado,public_kaggle_churn_modelling,1988.68,116662.96,0,0.042,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008097,15750772,Walker,Franca,Arrojado,public_kaggle_churn_modelling,6339.08,132129.72,0,0.042,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009108,15617434,Yen,Espanha,Moderado,public_kaggle_churn_modelling,7540.86,0.0,0,0.042,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008027,15679743,Genovesi,Franca,Moderado,public_kaggle_churn_modelling,10902.05,91301.72,0,0.042,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009659,15712264,Plumb,Franca,Moderado,public_kaggle_churn_modelling,10522.0,0.0,0,0.0419,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007830,15625445,Parkin,Franca,Moderado,public_kaggle_churn_modelling,4200.03,68348.18,0,0.0419,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005405,15801417,Iloerika,Franca,Arrojado,public_kaggle_churn_modelling,9605.06,82500.28,0,0.0419,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009450,15615444,Y?an,Alemanha,Arrojado,public_kaggle_churn_modelling,7332.1,123674.28,0,0.0419,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000834,15625881,Koehler,Alemanha,Moderado,public_kaggle_churn_modelling,13919.37,111432.77,0,0.0418,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000530,15694272,Nkemakolam,Franca,Arrojado,public_kaggle_churn_modelling,6481.95,64097.75,0,0.0417,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000020,15568982,Hao,Franca,Moderado,public_kaggle_churn_modelling,4560.34,0.0,0,0.0417,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000859,15686137,Barry,Espanha,Moderado,public_kaggle_churn_modelling,11283.27,147506.25,0,0.0416,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007875,15732791,Davide,Alemanha,Arrojado,public_kaggle_churn_modelling,8262.91,122947.92,0,0.0416,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009806,15704597,Trumbull,Franca,Arrojado,public_kaggle_churn_modelling,3661.92,174571.36,0,0.0416,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001927,15716023,Pearson,Franca,Moderado,public_kaggle_churn_modelling,15189.24,0.0,0,0.0416,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008621,15665879,Gordon,Franca,Moderado,public_kaggle_churn_modelling,5756.71,0.0,0,0.0416,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004903,15634491,Kung,Franca,Arrojado,public_kaggle_churn_modelling,12684.23,176166.56,0,0.0416,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009363,15701972,Parsons,Franca,Arrojado,public_kaggle_churn_modelling,3105.34,137179.39,0,0.0416,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006513,15795429,Henderson,Franca,Moderado,public_kaggle_churn_modelling,8214.17,133628.09,0,0.0416,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005471,15736124,Thompson,Franca,Moderado,public_kaggle_churn_modelling,9615.62,102585.88,0,0.0415,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001940,15799710,Wei,Franca,Arrojado,public_kaggle_churn_modelling,6740.32,104960.46,0,0.0415,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C002695,15721585,Blacklock,Alemanha,Moderado,public_kaggle_churn_modelling,10395.76,113146.98,0,0.0415,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009544,15613518,Bellucci,Franca,Arrojado,public_kaggle_churn_modelling,10215.36,112668.7,0,0.0415,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008162,15615352,Ebelechukwu,Franca,Moderado,public_kaggle_churn_modelling,2989.75,99607.37,0,0.0415,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000902,15709737,Hunter,Franca,Arrojado,public_kaggle_churn_modelling,7024.57,161064.64,0,0.0414,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004485,15595136,Kryukov,Franca,Moderado,public_kaggle_churn_modelling,5748.96,0.0,0,0.0414,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009768,15610419,Chukwueloka,Franca,Moderado,public_kaggle_churn_modelling,1063.9,117413.95,0,0.0414,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009758,15696047,Chimezie,Franca,Moderado,public_kaggle_churn_modelling,1132.63,99760.84,0,0.0414,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009425,15666200,Lombardo,Franca,Moderado,public_kaggle_churn_modelling,9953.89,0.0,0,0.0413,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001990,15622454,Zaitsev,Espanha,Arrojado,public_kaggle_churn_modelling,4832.71,96020.86,0,0.0413,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007717,15687540,Obiuto,Franca,Arrojado,public_kaggle_churn_modelling,5633.31,100249.41,0,0.0413,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001094,15624347,Fokine,Franca,Moderado,public_kaggle_churn_modelling,12309.65,0.0,0,0.0413,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005670,15706706,Chinwendu,Alemanha,Arrojado,public_kaggle_churn_modelling,14305.68,135310.41,0,0.0413,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005212,15662263,Castillo,Alemanha,Arrojado,public_kaggle_churn_modelling,3520.13,94762.16,0,0.0412,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C002177,15704746,Inman,Espanha,Arrojado,public_kaggle_churn_modelling,4610.37,167455.66,0,0.0411,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000142,15724944,Tien,Franca,Moderado,public_kaggle_churn_modelling,15035.6,0.0,0,0.0411,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007181,15632789,Maclean,Franca,Moderado,public_kaggle_churn_modelling,2009.49,0.0,0,0.0411,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000275,15800116,Bowman,Alemanha,Arrojado,public_kaggle_churn_modelling,7823.63,145605.44,0,0.041,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
